Suç ve Ceza | Roman, baþkahramaný Raskolnikov’un iç çatýþmalarýný ve etrafýndaki dünya ile olan çatýþmalarýný anlatýr.
Bozkurtlarýn Ölümü | Yüzbaþý buna nasýl kýzar? Ý-çing Katun, Çulluk Kaðan’ýn karýsýdýr.
Bozkurtlarýn Ölümü | Karýsýdýr ama Çinlidir.
Araba Sevdasý | Bihruz Bey ve Periveþ, ilk defa göz göze geldiklerinde.
Araba Sevdasý | Keþfi Bey, Bihruz'a eski bir dosttan bahsetti.
Araba Sevdasý | Mösyö Piyer, Bihruz'a Fransýz edebiyatý üzerine kitaplar önerdi.
Araba Sevdasý | Periveþ'in zarafeti, Bihruz'un gözlerinden kaçmýyordu.
Araba Sevdasý | Bihruz'un annesi, oðluna dikkatli olmasýný tembihledi.
Araba Sevdasý | Çamlýca'nýn eteklerinde Bihruz Bey, Keþfi ile buluþtu.
Araba Sevdasý | Kýsýklý'da bir sabah, Bihruz Bey jog yaparken düþüncelere daldý.
Suç ve Ceza | Raskolnikov, toplumsal adaletsizliklere karþý kendi yöntemleriyle mücadele eder.
Suç ve Ceza | Roman, Raskolnikov'un çözülüþünü ve sonrasýnda gelen piþmanlýðýný ayrýntýlý bir þekilde anlatýr.
Suç ve Ceza | Raskolnikov ve çevresindeki karakterler arasýndaki iliþkiler, romanýn dramýný pekiþtirir.
Bozkurtlarýn Ölümü | Oranýn yüzbaþýsý bilir.
Bozkurtlarýn Ölümü | Bana kalýrsa susup uyumak iyi.
Aþk-ý Memnu | Adnan Bey, Peyker'e aile içindeki sorunlarý çözme konusunda güveniyordu.
Aþk-ý Memnu | Nihal, bahçývanýn gösterdiði yeni çiçek türlerine hayran kaldý.
Aþk-ý Memnu | Behlül, Adnan Bey'in yokluðunda evdeki sorumluluklarý üstlendi.
Aþk-ý Memnu | Bihter, Adnan Bey'e olan duygularýný yeniden deðerlendirdi.
Aþk-ý Memnu | Peyker, Nihal'le ilgili dedikodularý Behlül'e aktardý.
Aþk-ý Memnu | Nihal, Behlül'ün gitar çalmasýný büyülenerek dinledi.
Aþk-ý Memnu | Adnan Bey, evin bahçesinde düzenlenen partide konuklarý aðýrladý.
Aþk-ý Memnu | Bihter ve Behlül, gizli buluþmalarýný sürdürmeye karar verdiler.
Aþk-ý Memnu | Nihal, Adnan Bey'in ona olan sevgisinden þüphe etmeye baþladý.
Aþk-ý Memnu | Peyker, Bihter'in kendisine yeterince zaman ayýrmadýðýný düþünüyordu.
Aþk-ý Memnu | Behlül, Nihal'in doðum günü için özel bir hediye hazýrladý.
Aþk-ý Memnu | Bihter, bahçede Behlül'le karþýlaþtýðýnda kalbinin hýzlý attýðýný hissetti.
Aþk-ý Memnu | Adnan Bey, evdeki huzursuzluðun farkýna vardý.
Bozkurtlarýn Ölümü | Çalýk.
Bozkurtlarýn Ölümü | Kür Þad.
Suç ve Ceza | Suçun psikolojik etkileri, Raskolnikov'un karakter geliþimi üzerinden tartýþýlýr.
Suç ve Ceza | Dostoyevski, Raskolnikov aracýlýðýyla insan ruhunun derinliklerine dalar.
Suç ve Ceza | Suçun psikolojik etkileri, Raskolnikov'un karakter geliþimi üzerinden tartýþýlýr.
Suç ve Ceza | Dostoyevski, Raskolnikov aracýlýðýyla insan ruhunun derinliklerine dalar.
Suç ve Ceza | Raskolnikov'un suçu ve sonrasýndaki vicdan muhasebesi, romanýn çarpýcý anlarý arasýndadýr.
Suç ve Ceza | Roman, Raskolnikov'un suç iþleme sürecini ve bu sürecin içsel yansýmalarýný ele alýr.
Aþk-ý Memnu | Behlül, Bihter'e olan duygularýný saklayamýyordu.
Aþk-ý Memnu | Peyker, Adnan Bey'in evinde sýk sýk ziyaretçi olarak görülüyordu.
Aþk-ý Memnu | Bihter ve Behlül gizlice bahçede buluþtu.
Aþk-ý Memnu | Nihal, bahçývanla konuþurken Adnan Bey tarafýndan görüldü.
Aþk-ý Memnu | Bihter, Behlül'e olan aþkýný itiraf etti.
Aþk-ý Memnu | Adnan Bey, ev halkýna yeni bir bahçývan alýndýðýný duyurdu.
Vadideki Zambak | Antoinette, Jacques'le buluþmak için sýk sýk bahçede yürüyüþe çýkar.
Vadideki Zambak | Jacques, Antoinette'in içten gülüþünü ve sýcak bakýþlarýný unutmamýþtýr.
Vadideki Zambak | Antoinette, Jacques'in aþk dolu sözleri karþýsýnda kendini özel hisseder.
Vadideki Zambak | Jacques, Antoinette'in kalbini kazanmak için ona þiirler yazar.
Vadideki Zambak | Antoinette, Jacques'le geçirdiði her aný büyük bir özenle hatýrlar.
Vadideki Zambak | Jacques, Antoinette'e duyduðu aþký her fýrsatta dile getirir.
Vadideki Zambak | Antoinette, Jacques ile olan iliþkisini dostlarýndan saklamak zorundadýr.
Vadideki Zambak | Jacques, Antoinette'in gözlerinde her zaman umut ve sevgi görür.
Aþk-ý Memnu | Peyker, Nihal'e Adnan Bey ile ilgili dedikodularý anlattý.
Aþk-ý Memnu | Behlül, Bihter'le olan iliþkisini düþünürken buldu kendini.
Aþk-ý Memnu | Bihter, Adnan Bey'le evliliðinin monotonluðundan þikayetçiydi.
Aþk-ý Memnu | Nihal, bahçede çiçeklerle ilgilenirken Behlül'ü izliyordu.
Aþk-ý Memnu | Behlül, Bihter'e olan duygularýný saklayamýyordu.
Aþk-ý Memnu | Peyker, Adnan Bey'in evinde sýk sýk ziyaretçi olarak görülüyordu.
Aþk-ý Memnu | Bihter ve Behlül gizlice bahçede buluþtu.
Aþk-ý Memnu | Nihal, bahçývanla konuþurken Adnan Bey tarafýndan görüldü.
Aþk-ý Memnu | Bihter, Behlül'e olan aþkýný itiraf etti.
Aþk-ý Memnu | Adnan Bey, ev halkýna yeni bir bahçývan alýndýðýný duyurdu.
Aþk-ý Memnu | Peyker, Nihal'e Adnan Bey ile ilgili dedikodularý anlattý.
Vadideki Zambak | Jacques ve Antoinette, aþklarýný saklamak için gizli mektuplar yazarlar.
Vadideki Zambak | Antoinette, Jacques ile yaþadýðý aþk sayesinde gerçek benliðini keþfeder.
Aþk-ý Memnu | Behlül, Bihter'le olan iliþkisini düþünürken buldu kendini.
Aþk-ý Memnu | Bihter, Adnan Bey'le evliliðinin monotonluðundan þikayetçiydi.
Aþk-ý Memnu | Nihal, bahçede çiçeklerle ilgilenirken Behlül'ü izliyordu.
Aþk-ý Memnu | Peyker, Bihter'in gizli sýrlarýný öðrenmeye çalýþýyordu.
Aþk-ý Memnu | Adnan Bey, Bihter'e olan güvensizliðini arttýrmaya baþladý.
Aþk-ý Memnu | Bahçývan, Nihal'e bahçeyi gezdirirken ona çiçekler hakkýnda bilgi verdi.
Aþk-ý Memnu | Behlül, Adnan Bey'in kütüphanesinde Bihter'le karþýlaþtý.
Aþk-ý Memnu | Bihter ve Peyker, eski günleri yad ederken gözyaþlarýna boðuldular.
Aþk-ý Memnu | Nihal, Behlül'ün odasýna gizlice girip onun günlüðünü okudu.
Aþk-ý Memnu | Adnan Bey, bahçývanla konuþurken ona ailenin tarihini anlattý.
Aþk-ý Memnu | Peyker ve Bihter, Adnan Bey'in iþ seyahatine çýkmasýný fýrsat bildiler.
Aþk-ý Memnu | Behlül, Nihal'e karþý hislerini saklayamýyordu.
Aþk-ý Memnu | Bihter, bahçede uzun uzun yürüyüþler yapmayý severdi.
Vadideki Zambak | Balzac, Antoinette'in toplum içindeki yalnýzlýðýný ve çaresizliðini detaylý bir þekilde anlatýr.
Vadideki Zambak | Jacques, Antoinette ile olan iliþkisinde, aþkýn sýnýf farklarýný nasýl aþabileceðini kanýtlamaya çalýþýr.
Vadideki Zambak | Antoinette, Jacques ile olan yasak iliþkisini sürdürmek için büyük riskler alýr.
Vadideki Zambak | Roman, aþkýn ve tutkunun, insan üzerindeki dönüþtürücü gücünü sergiler.
Vadideki Zambak | Jacques, Antoinette'in güzelliðine ve zerafetine ilk görüþte aþýk olur.
Vadideki Zambak | Antoinette ve Jacques'in gizli buluþmalarý, romanýn en heyecanlý sahnelerini oluþturur.
Vadideki Zambak | Toplumsal tabularý yýkan bu aþk hikayesi, okuyucuya duygusal bir yolculuk sunar.
Vadideki Zambak | Antoinette, Jacques'le olan iliþkisi yüzünden toplumsal baský ve dedikodularla mücadele etmek zorunda kalýr.
Vadideki Zambak | Jacques, Antoinette'i toplumun baskýsýndan korumak için elinden geleni yapar.
Vadideki Zambak | Antoinette'in kocasý, karýsýnýn sadakatsizliðinden þüphelenmeye baþlar.
Vadideki Zambak | Jacques ve Antoinette'in aþký, her ikisinin de yaþamýný altüst eder.
Faust | Faust, hukuk, felsefe, týp ve ilahiyatla ilgilenen bir doktordur.
Faust | Faust, gençliðinde var olan huzur ve manevi rahatlýðý kaybetmiþtir.
Faust | Mephistofeles, Faust’u yoldan çýkarmak için her þeyi dener.
Faust | Faust, ilahi olana dair þüpheler içindedir.
Faust | Faust, doktorasýný yeni bitirmiþtir.
Faust | Mephistofeles, Faust’a çeþitli biçimlerde görünür.
Faust | Faust, çekingen mizaçlý ama genelde iyi yürekli bir insandýr.
Faust | Mefistofeles, kadýn, içki ve büyü ile insanlarý Tanrý’dan uzaklaþtýrýr.
Faust | Faust, þeytanla yaptýðý sözleþme ile ruhunu teslim eder.
Faust | Margaretha, Faust’un hayatýna giren saf bir kýzdýr.
Faust | Marthe, kocasý yanýnda olmayan fakir bir kadýndýr.
Faust | Faust, Mephistofeles'in teklifini kabul eder ve ruhunu ona teslim eder.
Faust | Faust, bilim, felsefe ve týpta uzmanlaþmýþtýr.
Faust | Faust, hayatýnýn aþkýný bulmak için Mephistofeles ile anlaþma yapar.
Faust | Margaretha, Mephistofeles’in aþk içkisini içerek Faust’a âþýk olur.
Faust | Faust’un içindeki þüpheler onu huzursuz eder.
Faust | Mephistofeles, Faust’a en güzel içkileri tatma vaatlerinde bulunur.
Faust | Faust, çekingen mizaçlý ama içten içe huzursuz bir insandýr.
Faust | Mephistofeles, Faust’u yoldan çýkarmak için çeþitli yöntemler dener.
Faust | Faust, Mephistofeles ile yaptýðý anlaþma sonrasý maceralara atýlýr.
Vadideki Zambak | Antoinette, gerçek aþkýn peþinde koþarken toplumsal statüsünü ve itibarýný tehlikeye atar.
Vadideki Zambak | Jacques, Antoinette için aristokratik hayatýný ve rahatýný feda eder.
Vadideki Zambak | Antoinette'in ailesi, onun Jacques ile iliþkisini kesmesi için baský yapar.
Vadideki Zambak | Roman, aþkýn gücü karþýsýnda bireysel özgürlükler ve toplumsal kýsýtlamalar arasýndaki çatýþmayý ele alýr.
Vadideki Zambak | Jacques, aþký uðruna toplumsal tabularý yýkmaya hazýrdýr.
Vadideki Zambak | Antoinette, Jacques'le olan iliþkisini sürdürmek için yüksek toplumsal maliyeti göze alýr.
Vadideki Zambak | Romanýn atmosferi, 19. yüzyýl Fransýz aristokrasisinin detaylý betimlemeleriyle zenginleþtirilmiþtir.
Vadideki Zambak | Jacques, Antoinette'e olan sevgisini göstermek için sürekli olarak ona küçük hediyeler alýr.
Vadideki Zambak | Antoinette, Jacques'in sevgisiyle kendini daha özgür ve baðýmsýz hisseder.
Vadideki Zambak | Jacques, Antoinette'in kalbini kazanmak için onunla ilgili her detayý öðrenmeye çalýþýr.
Vadideki Zambak | Antoinette, Jacques'le yaþadýðý aþkýn, hayatýný daha anlamlý kýldýðýný düþünür.
Faust | Faust, Mephisto'nun köpeðin içine girdiðini fark eder.
Faust | Faust, Mephisto'ya ruhunu teslim ederek mutlu günlere ulaþmayý umar.
Faust | Margaretha, Faust'un çocuðunu boðar ve hapse atýlýr.
Faust | Faust, Ortaçað'dan Yeni Çaða geçiþ döneminde yaþar.
Faust | Faust, Goethe'nin neredeyse tüm yaþamý boyunca yazdýðý bir eserdir.
Faust | Faust, bilimin sýnýrlarýný zorlayan bir karakterdir.
Faust | Margaretha, aþk içkisiyle Faust'a âþýk olur.
Faust | Faust, Mephisto'nun teklifini kabul ederek ruhunu teslim eder.
Faust | Margaretha, Faust'un etkisiyle annesini öldürür.
Faust | Faust, Mephisto'nun yardýmýyla memleketi dolaþýr ve mutlu günler yaþar.
Beyaz Zambaklar Ülkesinde | Finlandiya, Rusya ile yapýlan anlaþma sayesinde kültürel özgürlüðünü kazandý.
Beyaz Zambaklar Ülkesinde | Snelman, halký daha iyi bir hayat kurmak için eðitmeye çalýþtý.
Beyaz Zambaklar Ülkesinde | Kitap, Fin halkýnýn kültürel ve ekonomik kalkýnma mücadelesini anlatýr.
Beyaz Zambaklar Ülkesinde | Snelman, öðretmenlere konferanslar vererek iþlerini daha iyi yapmalarýný saðladý.
Beyaz Zambaklar Ülkesinde | Finlandiya, Ýsveç yönetiminden kurtularak kendi kültürünü geliþtirdi.
Beyaz Zambaklar Ülkesinde | Din adamlarý, gençleri inanç aþýlayarak motive etti.
Beyaz Zambaklar Ülkesinde | Snelman, devlet memurlarýna yasalara saygýlý bireyler yetiþtirmeleri gerektiðini söyledi.
Beyaz Zambaklar Ülkesinde | Subaylar, askeri eðitimin önemini vurgulayarak askerleri eðitti.
Beyaz Zambaklar Ülkesinde | Finlandiya'da halk, tarým yaparak verimli topraklar oluþturdu.
Beyaz Zambaklar Ülkesinde | Kitap, Finlandiya'nýn geliþmiþ bir ülke olma sürecini anlatýr.
Beyaz Zambaklar Ülkesinde | Finlandiya'da eðitimli bireyler, ülkenin kalkýnmasýnda önemli rol oynadý.
Beyaz Zambaklar Ülkesinde | Snelman, aydýnlara bilgi paylaþýmýnýn önemini anlattý.
Beyaz Zambaklar Ülkesinde | Din adamlarý, halký manevi olarak destekleyerek umutlarýný canlý tuttu.
Beyaz Zambaklar Ülkesinde | Kitap, Finlandiya'nýn bataklýk ve kayalýklardan tarýma geçiþini anlatýr.
Beyaz Zambaklar Ülkesinde | Finlandiya'da subaylar, askerleri iyi bireyler olarak yetiþtirmeye çalýþtý.
Beyaz Zambaklar Ülkesinde | Din adamlarý, halký motive ederek manevi deðerlerin korunmasýný saðladý.
Beyaz Zambaklar Ülkesinde | Finlandiya'nýn geliþimi, aydýnlarýn ve öðretmenlerin çabalarýyla gerçekleþti.
Beyaz Zambaklar Ülkesinde | Snelman, aydýnlara halka üstten bakmamalarýný öðütledi.
Beyaz Zambaklar Ülkesinde | Finlandiya, Rusya ile yapýlan anlaþma sayesinde kültürel özgürlüðünü kazandý.
Beyaz Zambaklar Ülkesinde | Snelman, halký daha iyi bir hayat kurmak için eðitmeye çalýþtý.
Beyaz Zambaklar Ülkesinde | Kitap, Fin halkýnýn kültürel ve ekonomik kalkýnma mücadelesini anlatýr.
Beyaz Zambaklar Ülkesinde | Snelman, öðretmenlere konferanslar vererek iþlerini daha iyi yapmalarýný saðladý.
Beyaz Zambaklar Ülkesinde | Finlandiya, Ýsveç yönetiminden kurtularak kendi kültürünü geliþtirdi.
Beyaz Zambaklar Ülkesinde | Din adamlarý, gençleri inanç aþýlayarak motive etti.
Beyaz Zambaklar Ülkesinde | Snelman, devlet memurlarýna yasalara saygýlý bireyler yetiþtirmeleri gerektiðini söyledi.
Beyaz Zambaklar Ülkesinde | Subaylar, askeri eðitimin önemini vurgulayarak askerleri eðitti.
Beyaz Zambaklar Ülkesinde | Finlandiya'da halk, tarým yaparak verimli topraklar oluþturdu.
Beyaz Zambaklar Ülkesinde | Kitap, Finlandiya'nýn geliþmiþ bir ülke olma sürecini anlatýr.
Beyaz Zambaklar Ülkesinde | Finlandiya'da eðitimli bireyler, ülkenin kalkýnmasýnda önemli rol oynadý.
