Suç ve Ceza | Roman, başkahramanı Raskolnikov’un iç çatışmalarını ve etrafındaki dünya ile olan çatışmalarını anlatır.
Aşk-ı Memnu | Bihter ve Behlül gizlice bahçede buluştu.
Aşk-ı Memnu | Nihal, bahçıvanla konuşurken Adnan Bey tarafından görüldü.
Aşk-ı Memnu | Bihter, Behlül'e olan aşkını itiraf etti.
Aşk-ı Memnu | Adnan Bey, ev halkına yeni bir bahçıvan alındığını duyurdu.
Vadideki Zambak | Antoinette, Jacques'le buluşmak için sık sık bahçede yürüyüşe çıkar.
Vadideki Zambak | Jacques, Antoinette'in içten gülüşünü ve sıcak bakışlarını unutmamıştır.
Vadideki Zambak | Antoinette, Jacques'in aşk dolu sözleri karşısında kendini özel hisseder.
Vadideki Zambak | Jacques, Antoinette'in kalbini kazanmak için ona şiirler yazar.
Vadideki Zambak | Antoinette, Jacques'le geçirdiği her anı büyük bir özenle hatırlar.
Vadideki Zambak | Jacques, Antoinette'e duyduğu aşkı her fırsatta dile getirir.
Vadideki Zambak | Antoinette, Jacques ile olan ilişkisini dostlarından saklamak zorundadır.
Vadideki Zambak | Jacques, Antoinette'in gözlerinde her zaman umut ve sevgi görür.
Aşk-ı Memnu | Peyker, Nihal'e Adnan Bey ile ilgili dedikoduları anlattı.
Aşk-ı Memnu | Behlül, Bihter'le olan ilişkisini düşünürken buldu kendini.
Aşk-ı Memnu | Bihter, Adnan Bey'le evliliğinin monotonluğundan şikayetçiydi.
Aşk-ı Memnu | Nihal, bahçede çiçeklerle ilgilenirken Behlül'ü izliyordu.
Aşk-ı Memnu | Behlül, Bihter'e olan duygularını saklayamıyordu.
Aşk-ı Memnu | Peyker, Adnan Bey'in evinde sık sık ziyaretçi olarak görülüyordu.
Aşk-ı Memnu | Bihter ve Behlül gizlice bahçede buluştu.
Aşk-ı Memnu | Nihal, bahçıvanla konuşurken Adnan Bey tarafından görüldü.
Aşk-ı Memnu | Bihter, Behlül'e olan aşkını itiraf etti.
Aşk-ı Memnu | Adnan Bey, ev halkına yeni bir bahçıvan alındığını duyurdu.
Aşk-ı Memnu | Peyker, Nihal'e Adnan Bey ile ilgili dedikoduları anlattı.
Vadideki Zambak | Jacques ve Antoinette, aşklarını saklamak için gizli mektuplar yazarlar.
Vadideki Zambak | Antoinette, Jacques ile yaşadığı aşk sayesinde gerçek benliğini keşfeder.
Aşk-ı Memnu | Behlül, Bihter'le olan ilişkisini düşünürken buldu kendini.
Aşk-ı Memnu | Bihter, Adnan Bey'le evliliğinin monotonluğundan şikayetçiydi.
Aşk-ı Memnu | Nihal, bahçede çiçeklerle ilgilenirken Behlül'ü izliyordu.
Aşk-ı Memnu | Peyker, Bihter'in gizli sırlarını öğrenmeye çalışıyordu.
Aşk-ı Memnu | Adnan Bey, Bihter'e olan güvensizliğini arttırmaya başladı.
Aşk-ı Memnu | Bahçıvan, Nihal'e bahçeyi gezdirirken ona çiçekler hakkında bilgi verdi.
Aşk-ı Memnu | Behlül, Adnan Bey'in kütüphanesinde Bihter'le karşılaştı.
Aşk-ı Memnu | Bihter ve Peyker, eski günleri yad ederken gözyaşlarına boğuldular.
Aşk-ı Memnu | Nihal, Behlül'ün odasına gizlice girip onun günlüğünü okudu.
Aşk-ı Memnu | Adnan Bey, bahçıvanla konuşurken ona ailenin tarihini anlattı.
Aşk-ı Memnu | Peyker ve Bihter, Adnan Bey'in iş seyahatine çıkmasını fırsat bildiler.
Aşk-ı Memnu | Behlül, Nihal'e karşı hislerini saklayamıyordu.
Aşk-ı Memnu | Bihter, bahçede uzun uzun yürüyüşler yapmayı severdi.
Vadideki Zambak | Balzac, Antoinette'in toplum içindeki yalnızlığını ve çaresizliğini detaylı bir şekilde anlatır.
Vadideki Zambak | Jacques, Antoinette ile olan ilişkisinde, aşkın sınıf farklarını nasıl aşabileceğini kanıtlamaya çalışır.
Vadideki Zambak | Antoinette, Jacques ile olan yasak ilişkisini sürdürmek için büyük riskler alır.
Vadideki Zambak | Roman, aşkın ve tutkunun, insan üzerindeki dönüştürücü gücünü sergiler.
Vadideki Zambak | Jacques, Antoinette'in güzelliğine ve zerafetine ilk görüşte aşık olur.
Vadideki Zambak | Antoinette ve Jacques'in gizli buluşmaları, romanın en heyecanlı sahnelerini oluşturur.
Vadideki Zambak | Toplumsal tabuları yıkan bu aşk hikayesi, okuyucuya duygusal bir yolculuk sunar.
Vadideki Zambak | Antoinette, Jacques'le olan ilişkisi yüzünden toplumsal baskı ve dedikodularla mücadele etmek zorunda kalır.
Vadideki Zambak | Jacques, Antoinette'i toplumun baskısından korumak için elinden geleni yapar.
Vadideki Zambak | Antoinette'in kocası, karısının sadakatsizliğinden şüphelenmeye başlar.
Vadideki Zambak | Jacques ve Antoinette'in aşkı, her ikisinin de yaşamını altüst eder.
Faust | Faust, hukuk, felsefe, tıp ve ilahiyatla ilgilenen bir doktordur.
Faust | Faust, gençliğinde var olan huzur ve manevi rahatlığı kaybetmiştir.
Faust | Mephistofeles, Faust’u yoldan çıkarmak için her şeyi dener.
Faust | Faust, ilahi olana dair şüpheler içindedir.
Faust | Faust, doktorasını yeni bitirmiştir.
Faust | Mephistofeles, Faust’a çeşitli biçimlerde görünür.
Faust | Faust, çekingen mizaçlı ama genelde iyi yürekli bir insandır.
Faust | Mefistofeles, kadın, içki ve büyü ile insanları Tanrı’dan uzaklaştırır.
Faust | Faust, şeytanla yaptığı sözleşme ile ruhunu teslim eder.
Faust | Margaretha, Faust’un hayatına giren saf bir kızdır.
Faust | Marthe, kocası yanında olmayan fakir bir kadındır.
Faust | Faust, Mephistofeles'in teklifini kabul eder ve ruhunu ona teslim eder.
Faust | Faust, bilim, felsefe ve tıpta uzmanlaşmıştır.
Faust | Faust, hayatının aşkını bulmak için Mephistofeles ile anlaşma yapar.
Faust | Margaretha, Mephistofeles’in aşk içkisini içerek Faust’a âşık olur.
Faust | Faust’un içindeki şüpheler onu huzursuz eder.
Faust | Mephistofeles, Faust’a en güzel içkileri tatma vaatlerinde bulunur.
Faust | Faust, çekingen mizaçlı ama içten içe huzursuz bir insandır.
Faust | Mephistofeles, Faust’u yoldan çıkarmak için çeşitli yöntemler dener.
Faust | Faust, Mephistofeles ile yaptığı anlaşma sonrası maceralara atılır.
Vadideki Zambak | Antoinette, gerçek aşkın peşinde koşarken toplumsal statüsünü ve itibarını tehlikeye atar.
Vadideki Zambak | Jacques, Antoinette için aristokratik hayatını ve rahatını feda eder.
Vadideki Zambak | Antoinette'in ailesi, onun Jacques ile ilişkisini kesmesi için baskı yapar.
Vadideki Zambak | Roman, aşkın gücü karşısında bireysel özgürlükler ve toplumsal kısıtlamalar arasındaki çatışmayı ele alır.
Vadideki Zambak | Jacques, aşkı uğruna toplumsal tabuları yıkmaya hazırdır.
Vadideki Zambak | Antoinette, Jacques'le olan ilişkisini sürdürmek için yüksek toplumsal maliyeti göze alır.
Vadideki Zambak | Romanın atmosferi, 19. yüzyıl Fransız aristokrasisinin detaylı betimlemeleriyle zenginleştirilmiştir.
Vadideki Zambak | Jacques, Antoinette'e olan sevgisini göstermek için sürekli olarak ona küçük hediyeler alır.
Vadideki Zambak | Antoinette, Jacques'in sevgisiyle kendini daha özgür ve bağımsız hisseder.
Vadideki Zambak | Jacques, Antoinette'in kalbini kazanmak için onunla ilgili her detayı öğrenmeye çalışır.
Vadideki Zambak | Antoinette, Jacques'le yaşadığı aşkın, hayatını daha anlamlı kıldığını düşünür.
Faust | Faust, Mephisto'nun köpeğin içine girdiğini fark eder.
Faust | Faust, Mephisto'ya ruhunu teslim ederek mutlu günlere ulaşmayı umar.
Faust | Margaretha, Faust'un çocuğunu boğar ve hapse atılır.
Faust | Faust, Ortaçağ'dan Yeni Çağa geçiş döneminde yaşar.
Faust | Faust, Goethe'nin neredeyse tüm yaşamı boyunca yazdığı bir eserdir.
Faust | Faust, bilimin sınırlarını zorlayan bir karakterdir.
Faust | Margaretha, aşk içkisiyle Faust'a âşık olur.
Faust | Faust, Mephisto'nun teklifini kabul ederek ruhunu teslim eder.
Faust | Margaretha, Faust'un etkisiyle annesini öldürür.
Faust | Faust, Mephisto'nun yardımıyla memleketi dolaşır ve mutlu günler yaşar.
Beyaz Zambaklar Ülkesinde | Finlandiya, Rusya ile yapılan anlaşma sayesinde kültürel özgürlüğünü kazandı.
Beyaz Zambaklar Ülkesinde | Snelman, halkı daha iyi bir hayat kurmak için eğitmeye çalıştı.
Beyaz Zambaklar Ülkesinde | Kitap, Fin halkının kültürel ve ekonomik kalkınma mücadelesini anlatır.
Beyaz Zambaklar Ülkesinde | Snelman, öğretmenlere konferanslar vererek işlerini daha iyi yapmalarını sağladı.
Beyaz Zambaklar Ülkesinde | Finlandiya, İsveç yönetiminden kurtularak kendi kültürünü geliştirdi.
Beyaz Zambaklar Ülkesinde | Din adamları, gençleri inanç aşılayarak motive etti.
Beyaz Zambaklar Ülkesinde | Snelman, devlet memurlarına yasalara saygılı bireyler yetiştirmeleri gerektiğini söyledi.
Beyaz Zambaklar Ülkesinde | Subaylar, askeri eğitimin önemini vurgulayarak askerleri eğitti.
Beyaz Zambaklar Ülkesinde | Finlandiya'da halk, tarım yaparak verimli topraklar oluşturdu.
Beyaz Zambaklar Ülkesinde | Kitap, Finlandiya'nın gelişmiş bir ülke olma sürecini anlatır.
Beyaz Zambaklar Ülkesinde | Finlandiya'da eğitimli bireyler, ülkenin kalkınmasında önemli rol oynadı.
Beyaz Zambaklar Ülkesinde | Snelman, aydınlara bilgi paylaşımının önemini anlattı.
Beyaz Zambaklar Ülkesinde | Din adamları, halkı manevi olarak destekleyerek umutlarını canlı tuttu.
Beyaz Zambaklar Ülkesinde | Kitap, Finlandiya'nın bataklık ve kayalıklardan tarıma geçişini anlatır.
Beyaz Zambaklar Ülkesinde | Finlandiya'da subaylar, askerleri iyi bireyler olarak yetiştirmeye çalıştı.
Beyaz Zambaklar Ülkesinde | Din adamları, halkı motive ederek manevi değerlerin korunmasını sağladı.
Beyaz Zambaklar Ülkesinde | Finlandiya'nın gelişimi, aydınların ve öğretmenlerin çabalarıyla gerçekleşti.
Beyaz Zambaklar Ülkesinde | Snelman, aydınlara halka üstten bakmamalarını öğütledi.
Beyaz Zambaklar Ülkesinde | Finlandiya, Rusya ile yapılan anlaşma sayesinde kültürel özgürlüğünü kazandı.
Beyaz Zambaklar Ülkesinde | Snelman, halkı daha iyi bir hayat kurmak için eğitmeye çalıştı.
Beyaz Zambaklar Ülkesinde | Kitap, Fin halkının kültürel ve ekonomik kalkınma mücadelesini anlatır.
Beyaz Zambaklar Ülkesinde | Snelman, öğretmenlere konferanslar vererek işlerini daha iyi yapmalarını sağladı.
Beyaz Zambaklar Ülkesinde | Finlandiya, İsveç yönetiminden kurtularak kendi kültürünü geliştirdi.
Beyaz Zambaklar Ülkesinde | Din adamları, gençleri inanç aşılayarak motive etti.
Beyaz Zambaklar Ülkesinde | Snelman, devlet memurlarına yasalara saygılı bireyler yetiştirmeleri gerektiğini söyledi.
Beyaz Zambaklar Ülkesinde | Subaylar, askeri eğitimin önemini vurgulayarak askerleri eğitti.
Beyaz Zambaklar Ülkesinde | Finlandiya'da halk, tarım yaparak verimli topraklar oluşturdu.
Beyaz Zambaklar Ülkesinde | Kitap, Finlandiya'nın gelişmiş bir ülke olma sürecini anlatır.
Beyaz Zambaklar Ülkesinde | Finlandiya'da eğitimli bireyler, ülkenin kalkınmasında önemli rol oynadı.
